Date,State,Sales,Category
2021-04-17,Oklahoma,89029435.52727273,
2021-04-18,Oklahoma,87746181.5,Beverages
2021-04-19,Oklahoma,87934178.78571428,
2021-04-20,Oklahoma,88122176.07142857,
2021-04-21,Oklahoma,88310173.35714285,
2021-04-22,Oklahoma,88498170.64285715,
2021-04-23,Oklahoma,88686167.92857143,
2021-04-24,Oklahoma,88874165.21428572,
2021-04-25,Oklahoma,89062162.5,Beverages
2021-04-26,Oklahoma,90029948.42857143,
2021-04-27,Oklahoma,90997734.35714285,
2021-04-28,Oklahoma,91965520.28571428,
2021-04-29,Oklahoma,92933306.21428572,
2021-04-30,Oklahoma,93901092.14285715,
2021-05-01,Oklahoma,94868878.07142857,
2021-05-02,Oklahoma,95836664.0,
2021-05-03,Oklahoma,96804449.92857143,
2021-05-04,Oklahoma,97772235.85714285,
2021-05-05,Oklahoma,98740021.78571428,
2021-05-06,Oklahoma,99707807.71428572,
2021-05-07,Oklahoma,100675593.64285715,
2021-05-08,Oklahoma,101643379.57142857,
2021-05-09,Oklahoma,102611165.5,Beverages
2021-05-10,Oklahoma,111392435.3,
2021-05-11,Oklahoma,120173705.10000001,
2021-05-12,Oklahoma,128954974.9,Beverages
2021-05-13,Oklahoma,119517622.30000001,
2021-05-14,Oklahoma,110080269.7,
2021-05-15,Oklahoma,100642917.1,
2021-05-16,Oklahoma,91205564.5,Beverages
2021-05-17,Oklahoma,91478078.17142858,
2021-05-18,Oklahoma,91750591.84285714,
2021-05-19,Oklahoma,92023105.51428571,
2021-05-20,Oklahoma,92295619.18571429,
2021-05-21,Oklahoma,92568132.85714287,
2021-05-22,Oklahoma,92840646.52857143,
2021-05-23,Oklahoma,93113160.2,Beverages
2021-05-24,Oklahoma,92813499.48571429,
2021-05-25,Oklahoma,92513838.77142857,
2021-05-26,Oklahoma,92214178.05714285,
2021-05-27,Oklahoma,91914517.34285715,
2021-05-28,Oklahoma,91614856.62857144,
2021-05-29,Oklahoma,91315195.91428572,
2021-05-30,Oklahoma,91015535.2,Beverages
2021-05-31,Oklahoma,92079671.08571428,
2021-06-01,Oklahoma,93143806.97142857,
2021-06-02,Oklahoma,94207942.85714285,
2021-06-03,Oklahoma,95272078.74285714,
2021-06-04,Oklahoma,96336214.62857142,
2021-06-05,Oklahoma,97400350.51428571,
2021-06-06,Oklahoma,98464486.39999999,Beverages
2021-06-07,Oklahoma,99072060.81428571,
2021-06-08,Oklahoma,99679635.22857141,
2021-06-09,Oklahoma,100287209.64285713,
2021-06-10,Oklahoma,100894784.05714285,
2021-06-11,Oklahoma,101502358.47142857,
2021-06-12,Oklahoma,102109932.88571428,
2021-06-13,Oklahoma,102717507.3,Beverages
2021-06-14,Oklahoma,102656225.22857143,
2021-06-15,Oklahoma,102594943.15714285,
2021-06-16,Oklahoma,102533661.08571428,
2021-06-17,Oklahoma,102472379.01428571,
2021-06-18,Oklahoma,102411096.94285715,
2021-06-19,Oklahoma,102349814.87142856,
2021-06-20,Oklahoma,102288532.8,Beverages
2021-06-21,Oklahoma,101424137.11428571,
2021-06-22,Oklahoma,100559741.42857143,
2021-06-23,Oklahoma,99695345.74285714,
2021-06-24,Oklahoma,98830950.05714285,
2021-06-25,Oklahoma,97966554.37142856,
2021-06-26,Oklahoma,97102158.68571429,
2021-06-27,Oklahoma,96237763.0,Beverages
2021-06-28,Oklahoma,93812318.74,
2021-06-29,Oklahoma,91386874.48,
2021-06-30,Oklahoma,88961430.22,
2021-07-01,Oklahoma,86535985.96000001,
2021-07-02,Oklahoma,84110541.7,Beverages
2021-07-03,Oklahoma,90099344.2,Beverages
2021-07-04,Oklahoma,95495717.3875,
2021-07-05,Oklahoma,100892090.575,
2021-07-06,Oklahoma,106288463.7625,
2021-07-07,Oklahoma,111684836.95,
2021-07-08,Oklahoma,117081210.1375,
2021-07-09,Oklahoma,122477583.325,
2021-07-10,Oklahoma,127873956.5125,
2021-07-11,Oklahoma,133270329.7,Beverages
2021-07-12,Oklahoma,128519673.84285715,
2021-07-13,Oklahoma,123769017.98571429,
2021-07-14,Oklahoma,119018362.12857144,
2021-07-15,Oklahoma,114267706.27142857,
2021-07-16,Oklahoma,109517050.41428572,
2021-07-17,Oklahoma,104766394.55714285,
2021-07-18,Oklahoma,100015738.7,Beverages
2021-07-19,Oklahoma,99721333.27142857,
2021-07-20,Oklahoma,99426927.84285715,
2021-07-21,Oklahoma,99132522.41428572,
2021-07-22,Oklahoma,98838116.98571429,
2021-07-23,Oklahoma,98543711.55714285,
2021-07-24,Oklahoma,98249306.12857144,
2021-07-25,Oklahoma,97954900.7,Beverages
2021-07-26,Oklahoma,98244948.53571428,
2021-07-27,Oklahoma,98534996.37142858,
2021-07-28,Oklahoma,98825044.20714286,
2021-07-29,Oklahoma,99115092.04285714,
2021-07-30,Oklahoma,99405139.87857142,
2021-07-31,Oklahoma,99695187.71428572,
2021-08-01,Oklahoma,99985235.55,
2021-08-02,Oklahoma,100275283.38571428,
2021-08-03,Oklahoma,100565331.22142857,
2021-08-04,Oklahoma,100855379.05714285,
2021-08-05,Oklahoma,101145426.89285713,
2021-08-06,Oklahoma,101435474.72857141,
2021-08-07,Oklahoma,101725522.56428571,
2021-08-08,Oklahoma,102015570.39999999,Beverages
2021-08-09,Oklahoma,102329078.92857142,
2021-08-10,Oklahoma,102642587.45714284,
2021-08-11,Oklahoma,102956095.98571427,
2021-08-12,Oklahoma,103269604.51428571,
2021-08-13,Oklahoma,103583113.04285714,
2021-08-14,Oklahoma,103896621.57142857,
2021-08-15,Oklahoma,104210130.1,Beverages
2021-08-16,Oklahoma,103369857.38571428,
2021-08-17,Oklahoma,102529584.67142856,
2021-08-18,Oklahoma,101689311.95714284,
2021-08-19,Oklahoma,100849039.24285714,
2021-08-20,Oklahoma,100008766.52857143,
2021-08-21,Oklahoma,99168493.81428571,
2021-08-22,Oklahoma,98328221.1,Beverages
2021-08-23,Oklahoma,98437769.35714285,
2021-08-24,Oklahoma,98547317.61428571,
2021-08-25,Oklahoma,98656865.87142856,
2021-08-26,Oklahoma,98766414.12857142,
2021-08-27,Oklahoma,98875962.38571428,
2021-08-28,Oklahoma,98985510.64285713,
2021-08-29,Oklahoma,99095058.89999999,Beverages
2021-08-30,Oklahoma,98664099.9142857,
2021-08-31,Oklahoma,98233140.92857142,
2021-09-01,Oklahoma,97802181.94285713,
2021-09-02,Oklahoma,97371222.95714286,
2021-09-03,Oklahoma,96940263.97142857,
2021-09-04,Oklahoma,96509304.98571429,
2021-09-05,Oklahoma,96078346.0,Beverages
2021-09-06,Oklahoma,96211176.94285715,
2021-09-07,Oklahoma,96344007.88571429,
2021-09-08,Oklahoma,96476838.82857142,
2021-09-09,Oklahoma,96609669.77142857,
2021-09-10,Oklahoma,96742500.71428572,
2021-09-11,Oklahoma,96875331.65714286,
2021-09-12,Oklahoma,97008162.6,
2021-09-13,Oklahoma,97140993.54285714,
2021-09-14,Oklahoma,97273824.48571429,
2021-09-15,Oklahoma,97406655.42857143,
2021-09-16,Oklahoma,97539486.37142858,
2021-09-17,Oklahoma,97672317.31428571,
2021-09-18,Oklahoma,97805148.25714286,
2021-09-19,Oklahoma,97937979.2,Beverages
2021-09-20,Oklahoma,97325092.54285714,
2021-09-21,Oklahoma,96712205.88571429,
2021-09-22,Oklahoma,96099319.22857143,
2021-09-23,Oklahoma,95486432.57142858,
2021-09-24,Oklahoma,94873545.91428572,
2021-09-25,Oklahoma,94260659.25714287,
2021-09-26,Oklahoma,93647772.60000001,Beverages
2021-09-27,Oklahoma,91382147.2,
2021-09-28,Oklahoma,89116521.80000001,
2021-09-29,Oklahoma,86850896.4,
2021-09-30,Oklahoma,84585271.00000001,
2021-10-01,Oklahoma,82319645.60000001,Beverages
2021-10-02,Oklahoma,88554385.3888889,
2021-10-03,Oklahoma,94789125.17777778,
2021-10-04,Oklahoma,101023864.96666667,
2021-10-05,Oklahoma,107258604.75555556,
2021-10-06,Oklahoma,113493344.54444444,
2021-10-07,Oklahoma,119728084.33333333,
2021-10-08,Oklahoma,125962824.12222221,
2021-10-09,Oklahoma,132197563.9111111,
2021-10-10,Oklahoma,138432303.7,Beverages
2021-10-11,Oklahoma,137700775.08571428,
2021-10-12,Oklahoma,136969246.47142857,
2021-10-13,Oklahoma,136237717.85714284,
2021-10-14,Oklahoma,135506189.24285713,
2021-10-15,Oklahoma,134774660.62857142,
2021-10-16,Oklahoma,134043132.0142857,
2021-10-17,Oklahoma,133311603.39999999,Beverages
2021-10-18,Oklahoma,132812674.87142856,
2021-10-19,Oklahoma,132313746.34285714,
2021-10-20,Oklahoma,131814817.81428571,
2021-10-21,Oklahoma,131315889.28571428,
2021-10-22,Oklahoma,130816960.75714286,
2021-10-23,Oklahoma,130318032.22857143,
2021-10-24,Oklahoma,129819103.7,Beverages
2021-10-25,Oklahoma,129589374.18571429,
2021-10-26,Oklahoma,129359644.67142858,
2021-10-27,Oklahoma,129129915.15714286,
2021-10-28,Oklahoma,128900185.64285715,
2021-10-29,Oklahoma,128670456.12857144,
2021-10-30,Oklahoma,128440726.61428572,
2021-10-31,Oklahoma,128210997.10000001,Beverages
2021-11-01,Oklahoma,118739848.85000001,
2021-11-02,Oklahoma,109268700.6,
2021-11-03,Oklahoma,99797552.35,
2021-11-04,Oklahoma,90326404.1,Beverages
2021-11-05,Oklahoma,92967462.3,
2021-11-06,Oklahoma,95608520.5,
2021-11-07,Oklahoma,98249578.7,Beverages
2021-11-08,Oklahoma,103078312.45714286,
2021-11-09,Oklahoma,107907046.21428572,
2021-11-10,Oklahoma,112735779.97142857,
2021-11-11,Oklahoma,117564513.72857141,
2021-11-12,Oklahoma,122393247.48571427,
2021-11-13,Oklahoma,127221981.24285713,
2021-11-14,Oklahoma,132050714.99999999,Beverages
2021-11-15,Oklahoma,132082249.3142857,
2021-11-16,Oklahoma,132113783.62857142,
2021-11-17,Oklahoma,132145317.94285713,
2021-11-18,Oklahoma,132176852.25714284,
2021-11-19,Oklahoma,132208386.57142855,
2021-11-20,Oklahoma,132239920.88571428,
2021-11-21,Oklahoma,132271455.19999999,Beverages
2021-11-22,Oklahoma,131184333.31428571,
2021-11-23,Oklahoma,130097211.42857142,
2021-11-24,Oklahoma,129010089.54285714,
2021-11-25,Oklahoma,127922967.65714285,
2021-11-26,Oklahoma,126835845.77142857,
2021-11-27,Oklahoma,125748723.88571428,
2021-11-28,Oklahoma,124661602.0,Beverages
2021-11-29,Oklahoma,122245525.38181818,
2021-11-30,Oklahoma,119829448.76363637,
2021-12-01,Oklahoma,117413372.14545454,
2021-12-02,Oklahoma,114997295.52727273,
2021-12-03,Oklahoma,112581218.9090909,
2021-12-04,Oklahoma,110165142.2909091,
2021-12-05,Oklahoma,107749065.67272727,
2021-12-06,Oklahoma,105332989.05454546,
2021-12-07,Oklahoma,102916912.43636364,
2021-12-08,Oklahoma,100500835.81818183,
2021-12-09,Oklahoma,98084759.2,Beverages
2021-12-10,Oklahoma,108097090.96666667,
2021-12-11,Oklahoma,118109422.73333333,
2021-12-12,Oklahoma,128121754.5,Beverages
2021-12-13,Oklahoma,128217671.07142857,
2021-12-14,Oklahoma,128313587.64285713,
2021-12-15,Oklahoma,128409504.2142857,
2021-12-16,Oklahoma,128505420.78571428,
2021-12-17,Oklahoma,128601337.35714285,
2021-12-18,Oklahoma,128697253.92857142,
2021-12-19,Oklahoma,128793170.49999999,Beverages
2021-12-20,Oklahoma,128763078.14285713,
2021-12-21,Oklahoma,128732985.78571427,
2021-12-22,Oklahoma,128702893.42857142,
2021-12-23,Oklahoma,128672801.07142855,
2021-12-24,Oklahoma,128642708.7142857,
2021-12-25,Oklahoma,128612616.35714284,
2021-12-26,Oklahoma,128582523.99999999,Beverages
2021-12-27,Oklahoma,129440598.33999999,
2021-12-28,Oklahoma,130298672.67999999,
2021-12-29,Oklahoma,131156747.02,
2021-12-30,Oklahoma,132014821.36,
2021-12-31,Oklahoma,132872895.69999999,
2022-01-01,Oklahoma,133730970.03999999,
2022-01-02,Oklahoma,134589044.38,
2022-01-03,Oklahoma,135447118.72,
2022-01-04,Oklahoma,136305193.06,
2022-01-05,Oklahoma,137163267.4,Beverages
2022-01-06,Oklahoma,136585739.42727274,
2022-01-07,Oklahoma,136008211.45454547,
2022-01-08,Oklahoma,135430683.4818182,
2022-01-09,Oklahoma,134853155.5090909,
2022-01-10,Oklahoma,134275627.53636363,
2022-01-11,Oklahoma,133698099.56363636,
2022-01-12,Oklahoma,133120571.5909091,
2022-01-13,Oklahoma,132543043.61818182,
2022-01-14,Oklahoma,131965515.64545456,
2022-01-15,Oklahoma,131387987.67272727,
2022-01-16,Oklahoma,130810459.7,Beverages
2022-01-17,Oklahoma,129707202.28571428,
2022-01-18,Oklahoma,128603944.87142858,
2022-01-19,Oklahoma,127500687.45714286,
2022-01-20,Oklahoma,126397430.04285714,
2022-01-21,Oklahoma,125294172.62857142,
2022-01-22,Oklahoma,124190915.21428572,
2022-01-23,Oklahoma,123087657.8,Beverages
2022-01-24,Oklahoma,123598247.45714286,
2022-01-25,Oklahoma,124108837.11428571,
2022-01-26,Oklahoma,124619426.77142857,
2022-01-27,Oklahoma,125130016.42857142,
2022-01-28,Oklahoma,125640606.08571428,
2022-01-29,Oklahoma,126151195.74285713,
2022-01-30,Oklahoma,126661785.39999999,Beverages
2022-01-31,Oklahoma,124737215.44999999,
2022-02-01,Oklahoma,122812645.5,Beverages
2022-02-02,Oklahoma,125179547.1111111,
2022-02-03,Oklahoma,127546448.72222222,
2022-02-04,Oklahoma,129913350.33333333,
2022-02-05,Oklahoma,132280251.94444445,
2022-02-06,Oklahoma,134647153.55555555,
2022-02-07,Oklahoma,137014055.16666666,
2022-02-08,Oklahoma,139380956.7777778,
2022-02-09,Oklahoma,141747858.3888889,
2022-02-10,Oklahoma,144114760.0,Beverages
2022-02-11,Oklahoma,140481058.6,
2022-02-12,Oklahoma,136847357.2,
2022-02-13,Oklahoma,133213655.8,Beverages
2022-02-14,Oklahoma,131619367.47142857,
2022-02-15,Oklahoma,130025079.14285713,
2022-02-16,Oklahoma,128430790.81428571,
2022-02-17,Oklahoma,126836502.48571427,
2022-02-18,Oklahoma,125242214.15714285,
2022-02-19,Oklahoma,123647925.82857141,
2022-02-20,Oklahoma,122053637.49999999,Beverages
2022-02-21,Oklahoma,123192244.97142856,
2022-02-22,Oklahoma,124330852.44285713,
2022-02-23,Oklahoma,125469459.9142857,
2022-02-24,Oklahoma,126608067.38571428,
2022-02-25,Oklahoma,127746674.85714285,
2022-02-26,Oklahoma,128885282.32857142,
2022-02-27,Oklahoma,130023889.8,Beverages
2022-02-28,Oklahoma,132261221.75999999,
2022-03-01,Oklahoma,134498553.71999997,
2022-03-02,Oklahoma,136735885.67999998,
2022-03-03,Oklahoma,138973217.64,
2022-03-04,Oklahoma,141210549.59999996,Beverages
2022-03-05,Oklahoma,145179970.73333332,
2022-03-06,Oklahoma,149149391.86666664,
2022-03-07,Oklahoma,153118813.0,Beverages
2022-03-08,Oklahoma,150342667.86666667,
2022-03-09,Oklahoma,147566522.73333335,
2022-03-10,Oklahoma,144790377.6,
2022-03-11,Oklahoma,142014232.46666667,
2022-03-12,Oklahoma,139238087.33333334,
2022-03-13,Oklahoma,136461942.20000002,Beverages
2022-03-14,Oklahoma,136249955.51428574,
2022-03-15,Oklahoma,136037968.82857144,
2022-03-16,Oklahoma,135825982.14285716,
2022-03-17,Oklahoma,135613995.45714286,
2022-03-18,Oklahoma,135402008.77142859,
2022-03-19,Oklahoma,135190022.08571428,
2022-03-20,Oklahoma,134978035.4,Beverages
2022-03-21,Oklahoma,134673717.4857143,
2022-03-22,Oklahoma,134369399.57142857,
2022-03-23,Oklahoma,134065081.65714286,
2022-03-24,Oklahoma,133760763.74285716,
2022-03-25,Oklahoma,133456445.82857144,
2022-03-26,Oklahoma,133152127.91428573,
2022-03-27,Oklahoma,132847810.00000001,Beverages
2022-03-28,Oklahoma,134656492.6923077,
2022-03-29,Oklahoma,136465175.3846154,
2022-03-30,Oklahoma,138273858.07692307,
2022-03-31,Oklahoma,140082540.76923078,
2022-04-01,Oklahoma,141891223.46153846,
2022-04-02,Oklahoma,143699906.15384614,
2022-04-03,Oklahoma,145508588.84615383,
2022-04-04,Oklahoma,147317271.53846154,
2022-04-05,Oklahoma,149125954.23076922,
2022-04-06,Oklahoma,150934636.9230769,
2022-04-07,Oklahoma,152743319.61538458,
2022-04-08,Oklahoma,154552002.3076923,
2022-04-09,Oklahoma,156360684.99999997,Beverages
2022-04-10,Oklahoma,148647954.73333332,
2022-04-11,Oklahoma,140935224.46666667,
2022-04-12,Oklahoma,133222494.2,Beverages
2022-04-13,Oklahoma,134731161.04,
2022-04-14,Oklahoma,136239827.88,
2022-04-15,Oklahoma,137748494.72,
2022-04-16,Oklahoma,139257161.56,
2022-04-17,Oklahoma,140765828.4,Beverages
2022-04-18,Oklahoma,139790814.45714286,
2022-04-19,Oklahoma,138815800.5142857,
2022-04-20,Oklahoma,137840786.57142857,
2022-04-21,Oklahoma,136865772.62857142,
2022-04-22,Oklahoma,135890758.68571427,
2022-04-23,Oklahoma,134915744.74285713,
2022-04-24,Oklahoma,133940730.8,Beverages
2022-04-25,Oklahoma,134623291.73333332,
2022-04-26,Oklahoma,135305852.66666666,
2022-04-27,Oklahoma,135988413.6,
2022-04-28,Oklahoma,136670974.53333333,
2022-04-29,Oklahoma,137353535.46666667,
2022-04-30,Oklahoma,138036096.4,
2022-05-01,Oklahoma,138718657.33333334,
2022-05-02,Oklahoma,139401218.26666668,
2022-05-03,Oklahoma,140083779.20000002,
2022-05-04,Oklahoma,140766340.13333336,
2022-05-05,Oklahoma,141448901.0666667,
2022-05-06,Oklahoma,142131462.00000003,Beverages
2022-05-07,Oklahoma,142322996.4666667,
2022-05-08,Oklahoma,142514530.93333337,
2022-05-09,Oklahoma,142706065.40000004,
2022-05-10,Oklahoma,142897599.8666667,
2022-05-11,Oklahoma,143089134.33333334,
2022-05-12,Oklahoma,143280668.8,
2022-05-13,Oklahoma,143472203.26666668,
2022-05-14,Oklahoma,143663737.73333335,
2022-05-15,Oklahoma,143855272.20000002,Beverages
2022-05-16,Oklahoma,143271855.9857143,
2022-05-17,Oklahoma,142688439.77142859,
2022-05-18,Oklahoma,142105023.55714285,
2022-05-19,Oklahoma,141521607.34285715,
2022-05-20,Oklahoma,140938191.12857142,
2022-05-21,Oklahoma,140354774.91428572,
2022-05-22,Oklahoma,139771358.7,Beverages
2022-05-23,Oklahoma,139197599.39999998,
2022-05-24,Oklahoma,138623840.1,
2022-05-25,Oklahoma,138050080.79999998,
2022-05-26,Oklahoma,137476321.49999997,
2022-05-27,Oklahoma,136902562.19999996,
2022-05-28,Oklahoma,136328802.89999998,
2022-05-29,Oklahoma,135755043.59999996,Beverages
2022-05-30,Oklahoma,133697944.02499998,
2022-05-31,Oklahoma,131640844.44999999,
2022-06-01,Oklahoma,129583744.875,
2022-06-02,Oklahoma,127526645.30000001,Beverages
2022-06-03,Oklahoma,137714108.69999996,Beverages
2022-06-04,Oklahoma,137770389.32499996,
2022-06-05,Oklahoma,137826669.95,
2022-06-06,Oklahoma,137882950.575,
2022-06-07,Oklahoma,137939231.2,
2022-06-08,Oklahoma,137995511.825,
2022-06-09,Oklahoma,138051792.45,
2022-06-10,Oklahoma,138108073.07500002,
2022-06-11,Oklahoma,138164353.70000002,Beverages
2022-06-12,Oklahoma,140005165.13750002,
2022-06-13,Oklahoma,141845976.57500002,
2022-06-14,Oklahoma,143686788.01250002,
2022-06-15,Oklahoma,145527599.45,
2022-06-16,Oklahoma,147368410.8875,
2022-06-17,Oklahoma,149209222.325,
2022-06-18,Oklahoma,151050033.7625,
2022-06-19,Oklahoma,152890845.2,Beverages
2022-06-20,Oklahoma,152133418.7,
2022-06-21,Oklahoma,151375992.2,
2022-06-22,Oklahoma,150618565.7,
2022-06-23,Oklahoma,149861139.2,
2022-06-24,Oklahoma,149103712.7,
2022-06-25,Oklahoma,148346286.2,
2022-06-26,Oklahoma,147588859.7,Beverages
2022-06-27,Oklahoma,148427448.75833333,
2022-06-28,Oklahoma,149266037.81666666,
2022-06-29,Oklahoma,150104626.875,
2022-06-30,Oklahoma,150943215.93333334,
2022-07-01,Oklahoma,151781804.99166667,
2022-07-02,Oklahoma,152620394.05,
2022-07-03,Oklahoma,153458983.10833332,
2022-07-04,Oklahoma,154297572.16666666,
2022-07-05,Oklahoma,155136161.225,
2022-07-06,Oklahoma,155974750.28333333,
2022-07-07,Oklahoma,156813339.34166667,
2022-07-08,Oklahoma,157651928.4,Beverages
2022-07-09,Oklahoma,157088843.35555556,
2022-07-10,Oklahoma,156525758.31111112,
2022-07-11,Oklahoma,155962673.26666668,
2022-07-12,Oklahoma,155399588.22222224,
2022-07-13,Oklahoma,154836503.1777778,
2022-07-14,Oklahoma,154273418.13333336,
2022-07-15,Oklahoma,153710333.0888889,
2022-07-16,Oklahoma,153147248.04444447,
2022-07-17,Oklahoma,152584163.00000003,Beverages
2022-07-18,Oklahoma,151951426.94285718,
2022-07-19,Oklahoma,151318690.8857143,
2022-07-20,Oklahoma,150685954.82857144,
2022-07-21,Oklahoma,150053218.77142856,
2022-07-22,Oklahoma,149420482.7142857,
2022-07-23,Oklahoma,148787746.65714282,
2022-07-24,Oklahoma,148155010.59999996,Beverages
2022-07-25,Oklahoma,148748022.89999998,
2022-07-26,Oklahoma,149341035.19999996,
2022-07-27,Oklahoma,149934047.49999997,
2022-07-28,Oklahoma,150527059.79999998,
2022-07-29,Oklahoma,151120072.1,
2022-07-30,Oklahoma,151713084.39999998,
2022-07-31,Oklahoma,152306096.7,Beverages
2022-08-01,Oklahoma,150102076.0,
2022-08-02,Oklahoma,147898055.3,
2022-08-03,Oklahoma,145694034.6,
2022-08-04,Oklahoma,143490013.9,
2022-08-05,Oklahoma,141285993.20000002,Beverages
2022-08-06,Oklahoma,143315283.61111113,
2022-08-07,Oklahoma,145344574.02222222,
2022-08-08,Oklahoma,147373864.43333334,
2022-08-09,Oklahoma,149403154.84444445,
2022-08-10,Oklahoma,151432445.25555554,
2022-08-11,Oklahoma,153461735.66666666,
2022-08-12,Oklahoma,155491026.07777777,
2022-08-13,Oklahoma,157520316.48888886,
2022-08-14,Oklahoma,159549606.89999998,Beverages
2022-08-15,Oklahoma,158288869.2,
2022-08-16,Oklahoma,157028131.49999997,
2022-08-17,Oklahoma,155767393.79999998,
2022-08-18,Oklahoma,154506656.1,
2022-08-19,Oklahoma,153245918.4,
2022-08-20,Oklahoma,151985180.7,
2022-08-21,Oklahoma,150724443.0,Beverages
2022-08-22,Oklahoma,150500611.35714287,
2022-08-23,Oklahoma,150276779.71428573,
2022-08-24,Oklahoma,150052948.0714286,
2022-08-25,Oklahoma,149829116.42857143,
2022-08-26,Oklahoma,149605284.7857143,
2022-08-27,Oklahoma,149381453.14285716,
2022-08-28,Oklahoma,149157621.50000003,Beverages
2022-08-29,Oklahoma,143341869.50000003,
2022-08-30,Oklahoma,137526117.5,
2022-08-31,Oklahoma,131710365.5,
2022-09-01,Oklahoma,125894613.5,Beverages
2022-09-02,Oklahoma,128310798.06666666,
2022-09-03,Oklahoma,130726982.63333333,
2022-09-04,Oklahoma,133143167.19999999,
2022-09-05,Oklahoma,135559351.76666665,
2022-09-06,Oklahoma,137975536.3333333,
2022-09-07,Oklahoma,140391720.89999998,
2022-09-08,Oklahoma,142807905.46666664,
2022-09-09,Oklahoma,145224090.0333333,
2022-09-10,Oklahoma,147640274.59999996,Beverages
2022-09-11,Oklahoma,148065064.28749996,
2022-09-12,Oklahoma,148489853.97499996,
2022-09-13,Oklahoma,148914643.66249996,
2022-09-14,Oklahoma,149339433.34999996,
2022-09-15,Oklahoma,149764223.03749996,
2022-09-16,Oklahoma,150189012.72499996,
2022-09-17,Oklahoma,150613802.41249996,
2022-09-18,Oklahoma,151038592.09999996,Beverages
2022-09-19,Oklahoma,150274212.0285714,
2022-09-20,Oklahoma,149509831.95714283,
2022-09-21,Oklahoma,148745451.88571426,
2022-09-22,Oklahoma,147981071.8142857,
2022-09-23,Oklahoma,147216691.74285713,
2022-09-24,Oklahoma,146452311.67142856,
2022-09-25,Oklahoma,145687931.6,Beverages
2022-09-26,Oklahoma,145251043.56666666,
2022-09-27,Oklahoma,144814155.53333333,
2022-09-28,Oklahoma,144377267.5,
2022-09-29,Oklahoma,143940379.46666667,
2022-09-30,Oklahoma,143503491.4333333,
2022-10-01,Oklahoma,143066603.39999998,
2022-10-02,Oklahoma,142629715.36666664,
2022-10-03,Oklahoma,142192827.3333333,
2022-10-04,Oklahoma,141755939.29999998,Beverages
2022-10-05,Oklahoma,145093780.7,
2022-10-06,Oklahoma,148431622.1,
2022-10-07,Oklahoma,151769463.5,Beverages
2022-10-08,Oklahoma,150622102.13333333,
2022-10-09,Oklahoma,149474740.76666668,
2022-10-10,Oklahoma,148327379.4,
2022-10-11,Oklahoma,147180018.03333333,
2022-10-12,Oklahoma,146032656.6666667,
2022-10-13,Oklahoma,144885295.3,
2022-10-14,Oklahoma,143737933.93333334,
2022-10-15,Oklahoma,142590572.5666667,
2022-10-16,Oklahoma,141443211.20000002,Beverages
2022-10-17,Oklahoma,140520813.62857145,
2022-10-18,Oklahoma,139598416.05714288,
